stop_id,stop_code,stop_name,street_name,latitude,longitude,direction,zone
N3060184E101771060,KJ44,Flat Taman Kota Cheras,Jalan Kota Cheras,3.060184,101.77106,1,1
N3060224E101541582,SA861,Seksyen 20 (Utara),Persiaran Tengku Ampuan,3.060224,101.541582,1,1
N3060239E101740340,KL2382,Damai Bestari,Jalan 6/154d,3.060239,101.74034,2,1
N3060251E101470909,,Klang Executive Club,Persiaran Bukit Bukit Raja 2/ku1,3.060251,101.470909,2,1
N3060309E101678176,KL571,Taman Esplanade (Barat),Jalan Jalil Perkasa 7,3.060309,101.678176,1,1
N3060348E101757403,,Pangsapuri Seri Murni,Persiaran Tun Perak,3.060348,101.757403,1,1
N3060430E101770935,SA1,Taman Kota Cheras Fa,Jalan Kota Cheras,3.0604298,101.770935,2,1
N3060544E101625614,SJ310,Apartment Sri Tanjung,Jalan Puchong Jaya,3.060544,101.625614,1,1
N3060574E101789354,KJ195,Perumahan Mahkota Cheras Seksyen 3,Persiaran Mahkota Cheras 1,3.060573851863,101.78935413478,2,1
N3060610E101746155,KL2376,Taman Bukit Anggerik (Selatan),Jalan 2/154,3.06061,101.746155,1,1
N3060632E101772207,SA1,Taman Kota Cheras Fa,Taman Kota Cheras,3.060632,101.772207,2,1
N3060823E101676138,KL1290,Arked Esplanad (Opp),Jalan Jalil Perkasa 7,3.060823,101.676138,2,1
N3060891E101507435,SA342,SRA Seksyen 16,Persiaran Selangor,3.060891,101.507435,2,1
N3060894E101490872,,Puspakom/JPJ Selangor,Jalan Padang Jawa,3.060894,101.490872,1,1
N3060988E101676295,KL424,Arked Esplanade,Jalan Jalil Perkasa 7,3.060988,101.676295,1,1
N3060999E101686886,KL1297,LRT Sri Petaling,Jalan Barat,3.060999,101.686886,2,1
N3061073E101686814,KL1297,LRT Sri Petaling,Jalan Sri Petaling,3.061073247671,101.68681418411,2,1
N3061146E101641451,SJ335,Apartment Vista Lavender,Persiaran Kinrara,3.061146,101.641451,2,1
N3061179E101626526,,Apt Sri Tanjung,Jalan Pipit,3.061179,101.626526,1,1
N3061207E101593103,SJ686,Segi College,Jalan Persiaran Kewajipan,3.0612070930232,101.59310291449,2,1
N3061214E101757530,KJ297,Pangsapuri Sri Mesra,Persiaran Tun Perak,3.061214,101.75753,1,1
N3061323E101626587,,Apt Sri Tanjung (Opp),Jalan Pipit,3.061323,101.626587,2,1
N3061362E101645567,SJ338,Komersial Paik Siong,Jalan Puchong,3.0613621064222,101.64556669176,1,1
N3061403E101739080,KL2383,Desa Damai,Persiaran Alam Damai,3.061403,101.73908,2,1
N3061440E101646429,SJ346,Taman Paik Siong,Jalan Puchong,3.0614401901635,101.64642875202,2,1
N3061628E101641727,SJ336,Apartment Suria Kinrara,Persiaran Kinrara,3.061628,101.641727,1,1
N3061638E101500278,SA866,Kuarters Suk,Persiaran Selangor,3.061638,101.500278,1,1
N3061686E101483033,SA928,Tol Sg Rasau,Lebuhraya Persekutuan,3.061686,101.483033,1,1
N3061704E101462728,,Sekolah Sri Acmar,Persiaran Rajawali,3.061704,101.462728,2,1
N3061769E101669737,KL2324,LRT Awan Besar,Jalan Jalil Perkasa,3.061769,101.669737,2,1
N3061792E101666848,KL1357,Bukit OUG Condominium (Opp),Jalan 4/155,3.061792,101.666848,2,1
N3061794E101628852,SJ324,SMK Batu 8,Jalan Bandar Puchong Jaya,3.061794,101.628852,2,1
N3061824E101556667,SA385,Kampung Kebun Bunga/Petronas,Persiaran Jubli Perak,3.0618238253554,101.55666669176,2,1
N3061914E101749637,KL418,Komersial Bukit Angsana,Jalan 8/154,3.0619144229316,101.74963666248,2,1
N3061926E101749477,KL405,Taman Bukit Angsana,Jalan 8/154,3.0619257054726,101.7494772773,1,1
N3061934E101692809,KL1787,Endah Parade (Selatan),Lebuhraya Kesas,3.061934,101.692809,2,1
N3061939E101500755,SA792,Kuarters Suk (Opp),Persiaran Selangor,3.061939,101.500755,2,1
N3061962E101556972,SA962,Kampung Kebun Bunga (Selatan),Persiaran Jubli Perak,3.0619621588086,101.55697246259,1,1
N3061966E101628941,SJ313,SMK Batu 8 (Opp),Jalan Bandar Puchong Jaya,3.061966,101.628941,1,1
N3062011E101758020,KJ292,SRA Taman Tun Perak,Jalan Tun Perak 1,3.062011,101.75802,1,1
N3062018E101471132,BD128,Aeon Mall Bukit Raja,Persiaran Bukit Raja,3.062018,101.471132,1,1
N3062023E101662001,KL1360,LRT Muhibbah,Jalan 4/155,3.062023,101.662001,2,1
N3062029E101664236,KL1355,Komersial Taman Bukit OUG,Jalan 4/155,3.062029,101.664236,1,1
N3062039E101774985,KJ43,Kilang Papan,Jalan Hulu Langat,3.0620392931633,101.77498546239,2,2
N3062064E101775000,KJ43,Masjid Besar Bt. 9,Jalan Hulu Langat,3.062064,101.775,1,1
N3062084E101716452,KL1672,SK Pengkalan Tentera Darat,Jalan Suasa 6,3.062084,101.716452,2,1
N3062087E101758338,,SRA Taman Tun Perak (Opp),Jalan Tun Perak 1,3.062087,101.758338,1,1
N3062137E101667713,KL1356,Bukit OUG Condominium,Jalan 4/155,3.062137,101.667713,1,1
N3062202E101706764,KL784,Pangsapuri Permai,Lebuhraya Sungai Besi,3.062202,101.706764,1,1
N3062202E101706766,KL784,Pangsapuri Permai,SBE,3.062202,101.706766,1,2
N3062323E101772890,KJ818,MRT Sri Raya Pintu A,Persiaran Sri Raya,3.062323,101.77289,2,1
N3062327E101768364,KJ260,Taman Damai Jaya,Jalan Kota Cheras,3.062327,101.768364,1,1
N3062369E101774955,KJ47,Kilang Papan,Jalan Hulu Langat,3.0623694424205,101.77495509555,1,2
N3062436E101487351,SA930,Mariamman Temple (Opp),Lebuhraya Persekutuan,3.062436,101.487351,2,1
N3062544E101669045,KL2163,Bukit OUG Condominium,Jalan 3/155,3.062544,101.669045,1,1
N3062551E101541192,SA860,Tiong Nam Industrial Park,Persiaran Tengku Ampuan,3.0625508447006,101.54119169714,1,1
N3062693E101647458,SJ339,Komersial Taman Kinrara,Jalan Puchong,3.0626925917768,101.64745798043,1,1
N3062746E101637346,,Pasar Taman Kinrara 3,Jalan Tk 4/5,3.062746,101.637346,1,1
N3062814E101648076,SJ654,Taman Kinrara Seksyen 1,Jalan Puchong,3.062814,101.648076,2,1
N3062826E101458111,BD134,SMJKC Kwang Hua,Jalan Pekan Baru,3.062826,101.458111,1,1
N3062831E101746140,KL2375,Taman Bukit Anggerik (Utara),Jalan 2/154,3.062831,101.74614,1,1
N3062869E101487108,SA929,Mariamman Temple,Lebuhraya Persekutuan,3.062869,101.487108,1,1
N3062904E101524775,SA335,Kompleks Felda,Persiaran Selangor,3.0629043501761,101.52477526271,2,1
N3062922E101669177,KL2162,Kiara Residence 2,Jalan 3/155,3.062922,101.669177,2,1
N3063197E101758677,,Pangsapuri Wira,Jalan Tun Perak 1,3.063197,101.758677,2,1
N3063207E101758804,KJ291,Pangsapuri Wira,Jalan Tun Perak 1,3.0632067,101.758804,1,1
N3063256E101481324,,I-City Mall,Jalan Plumbum 7/102,3.063256,101.481324,1,1
N3063282E101525747,SA379,Dataran Otomobil,Persiaran Selangor,3.0632816863432,101.52574738906,1,1
N3063283E101630361,SJ314,Jasmine Court (Opp),Jalan Bandar Puchong Jaya,3.063283,101.630361,1,1
N3063285E101630505,SJ323,Jasmine Court,Jalan Bandar Puchong Jaya,3.063285,101.630505,2,1
N3063572E101707290,KL781,MRT/LRT Sungai Besi,Lebuhraya Sungai Besi,3.063572,101.70729,2,1
N3063572E101707294,KL781,MRT/LRT Sungai Besi,SBE,3.063572,101.707294,2,2
N3063697E101708598,KL783,MRT Sungai Besi Pintu A,Jalan Sungai Besi,3.0636967,101.7085984,2,1
N3063698E101708376,KL783,MRT Sungai Besi Pintu A,Jalan Sg Besi,3.063698,101.708376,2,1
N3063813E101472026,,Jusco,Lebuhraya Selat Klang,3.0638130280901,101.47202582697,1,1
N3063831E101695399,KL1312,Endah Parade,Jalan 1/149e,3.063831,101.695399,2,1
N3063836E101695435,KL1312,Endah Parade,Jalan 1/149e,3.063836,101.695435,1,1
N3063842E101688911,KL2028,Flat Sri Endah,Jalan 5/149b,3.063841723806,101.68891143219,1,1
N3063866E101645537,,Apt Palm Terrace,Jalan Tk 1/13,3.063866,101.645537,2,1
N3063907E101452104,BD192,Klang Parade,Jalan Meru,3.063907,101.452104,2,1
N3063937E101697406,KL1311,Endah Promenade,Jalan 1/149e,3.0639369330267,101.69740585285,1,1
N3064015E101697401,KL1311,Endah Promenade Condo,Jalan 1/149e,3.064015,101.697401,1,1
N3064030E101530368,SA380,Naza Warehouse (Opp),Persiaran Selangor,3.0640297179382,101.53036775848,1,1
N3064039E101483215,,I City Park,Jalan Plumbum 7/102,3.064039,101.483215,1,1
N3064058E101649276,SJ345,Jejantas Taman Kinrara,Jalan Puchong,3.0640580865611,101.64927564385,1,1
N3064075E101695477,KL1330,Endah Parade (Opp),Jalan 1/149e,3.064075,101.695477,1,1
N3064084E101455971,,Pelangi Promenade Klang,Jalan Pekan Baru,3.064084,101.455971,1,1
N3064121E101625285,,Impian Heights Tower (Opp),Jalan Pipit,3.064121,101.625285,1,1
N3064131E101556343,SA131,Kampung Kebun Bunga/Petron,Persiaran Jubli Perak,3.064131,101.556343,2,1
N3064168E101699606,KL1310,Endah Ria Condominium,Jalan 1/149e,3.064168,101.699606,1,1
N3064179E101690972,KL1322,Apt Taman Sri Endah,Jalan 3/149b,3.064179,101.690972,1,1
N3064210E101687816,KL2027,Dewan Sri Endah,Jalan 5/149b,3.0642100414548,101.68781556643,1,1
N3064216E101699617,KL1310,Endah Ria Condo,Jalan 1/149e,3.064216,101.699617,1,1
N3064231E101532774,SA334,Dataran Otomobil (Timur),Persiaran Selangor,3.0642308726001,101.53277382575,2,1
N3064268E101625343,,Impian Heights Tower,Jalan Pipit,3.064268,101.625343,2,1
N3064294E101691108,KL1321,Apt Sri Endah (Opp),Jalan 3/149b,3.064294,101.691108,1,1
N3064441E101556569,SA133,Kampung Kebun Bunga (Utara),Persiaran Jubli Perak,3.0644410039442,101.55656890814,1,1
N3064445E101699577,KL1334,Endah Ria Condominium (Opp),Jalan 1/149e,3.064445,101.699577,1,1
N3064505E101749684,KL417,Flat Taman Suria Jaya,Jalan 8/154,3.0645046273459,101.74968351158,2,1
N3064507E101749464,KL406,Taman Suria Jaya,Jalan 8/154,3.0645069017926,101.74946444951,1,1
N3064529E101472005,,Persiaran Bkt Raja,,3.0645293765524,101.47200490899,2,1
N3064530E101537100,SA333,Medan Selera Seksyen 15,Persiaran Selangor,3.06453,101.5371,2,1
N3064579E101711541,KL142,Bomba Sg. Besi,Jalan Suasa 6,3.064579,101.711541,2,1
N3064624E101637461,,99 Speedmart Puchong Kinrara,Jalan Tk 4/5,3.064624,101.637461,2,1
N3064666E101649305,SJ340,Jejantas Taman Kinrara,Jalan Puchong,3.0646661482707,101.64930516488,1,2
N3064669E101539207,SA332,Komersial Seksyen 15,Persiaran Selangor,3.0646692061697,101.5392065515,2,1
N3064709E101622989,,SMK Bandar Puchong Jaya,Jalan Pipit,3.064709,101.622989,2,1
N3064724E101691842,KL1320,Endah Villa Condominium,Jalan 2/149b,3.0647242316022,101.6918424036,1,1
N3064788E101775537,KJ42,SRA Batu 10,Jalan Hulu Langat,3.064788,101.775537,2,2
N3064822E101632372,SJ322,Taman Mawar,Jalan Tk 5/32a,3.064822,101.632372,2,1
N3064856E101746160,KL2374,Flat Taman Bukit Anggerik,Jalan 2/154,3.064856,101.74616,1,1
N3064864E101736350,KL2384,Damai Murni,Persiaran Alam Damai,3.064864,101.73635,2,1
N3064898E101632245,SJ315,Taman Mawar,Jalan Tk 5/32a,3.064898,101.632245,1,1
N3064917E101538749,SA382,Perindustrian Seksyen 15,Persiaran Selangor,3.064917067079,101.53874917958,1,1
N3064929E101775333,KJ48,Sma Batu 10,Jalan Hulu Langat,3.0649291790561,101.77533345703,1,2
N3065094E101639875,SJ318,Apartment Sri Sunway,Jalan Tk 4/5,3.065094,101.639875,1,1
N3065094E101759330,KJ288,Pangsapuri Lagenda Mas,Jalan Lagenda Utama,3.0650945,101.75933,1,1
N3065138E101556186,,Kampung Kebun Bunga Seksyen 22,Persiaran Jubli Perak,3.065138,101.556186,2,1
N3065156E101712074,KL2543,S.R.A Al-Syakirin (Opp),Jalan Suasa 6,3.065156,101.712074,1,1
N3065266E101639744,SJ319,Taman Kinrara Seksyen 4,Jalan Tk 4/5,3.065266,101.639744,2,1
N3065559E101495098,SA263,Wisma Taming Sari UITM,Jalan Bijak 1/22,3.065559,101.495098,1,1
N3065877E101766556,SA3,Taman Kota Cheras Fa,Jalan Kota Cheras,3.065877,101.766556,1,1
N3065978E101453182,,Padang Pekan Baru,Jalan Pekan Baru,3.065978,101.453182,1,1
N3065980E101761246,KJ283,Taman Lagenda Mas,Persiaran Putri Jaya,3.0659797,101.761246,1,1
N3065998E101669088,KL1744,Fortuna Court Condominium,Jalan Awan Cina,3.065997722986,101.6690883904,2,1
N3066067E101491232,SA37,Shell/Petron Seksyen 7,Persiaran Kayangan,3.066067,101.491232,1,1
N3066067E101668560,KL1745,Fortuna Court Condominium,Jalan Awan Cina,3.0660668832474,101.66856023851,1,1
N3066116E101475494,,Tamco,,3.0661158582544,101.47549406164,2,1
N3066144E101650001,,Hong Leong Bank TK,Jalan Taman Kinrara,3.066144,101.650001,2,1
N3066261E101639245,SJ320,Pangsapuri Suria (Opp),Jalan Tk 4/5,3.066261,101.639245,2,1
N3066269E101592863,SJ695,Flat Ss13 (Opp),Persiaran Kewajipan,3.066269,101.592863,1,1
N3066287E101684568,KL1341,SMK Seri Saujana (Opp),Jalan 2/149,3.0662869772644,101.68456753492,2,1
N3066318E101636094,SJ321,Apartment Kinrara (Opp),Jalan Tk 4/5,3.066318,101.636094,2,1
N3066359E101639419,SJ317,Pangsapuri Suria,Jalan Tk 4/5,3.066359,101.639419,1,1
N3066394E101544155,SA330,Good Year,Persiaran Selangor,3.0663936874059,101.54415471163,2,1
N3066401E101690988,KL2029,8 Petaling Condominium,Jalan Radin 5,3.066401,101.690988,1,1
N3066432E101636847,SJ316,Apartment Kinrara,Jalan Tk 4/5,3.066432,101.636847,1,1
N3066563E101690511,KL2030,8 Petaling Condominium,Jalan Radin,3.066563,101.690511,2,1
N3066578E101688183,KL1327,SMK Sri Petaling,Jalan Radin,3.066578,101.688183,2,1
N3066585E101692756,KL1324,Komersial Bandar Baru Sri Petaling (Opp),Jalan Radin,3.066585,101.692756,2,1
N3066589E101690797,KL2030,8 Petaling Condo,Jalan Radin,3.066589,101.690797,2,1
N3066594E101688298,KL1327,SMK Bandar Baru Seri Petaling,Jalan Radin,3.066594,101.688298,2,1
N3066674E101491487,SA865,Pusat Komersial Seksyen 7 (Timur),Persiaran Kayangan,3.066674,101.491487,2,1
N3066741E101508294,SA374,Hotel UITM (Opp),Persiaran Raja Muda,3.066741,101.508294,1,1
N3066817E101692536,KL2031,Komersial Sri Petaling,Jalan Radin,3.0668173856689,101.692536059,1,1
N3066838E101713475,KL141,Perumahan Polis Desa Tasik (Selatan),Jalan Tasik Selatan 20,3.066838,101.713475,1,1
N3066847E101713468,KL141,Perumahan PDRM Desa Tasik (Pintu 1),Jalan Tasik Selatan 20,3.066847,101.713468,2,1
N3066983E101580314,SJ17,Ss18,Persiaran Tujuan,3.066983,101.580314,2,1
N3066986E101631862,,Rest Day To Day,Jalan Tk 5/26,3.066986,101.631862,2,1
N3067038E101507952,SA344,Hotel UITM,Persiaran Raja Muda,3.067038,101.507952,2,1
N3067040E101774015,KJ49,Beaconhouse Sri Murni,Jalan Hulu Langat,3.0670395292406,101.77401522318,1,2
N3067095E101686135,KL1328,Bandar Baru Sri Petaling,Jalan Radin,3.0670949316121,101.68613487437,2,1
N3067127E101686153,KL1328,Bandar Baru Sri Petaling (Barat),Jalan Radin,3.067127,101.686153,2,1
N3067310E101631119,,Spg TK 5/10,Jalan Tk 5/1,3.06731,101.631119,2,1
N3067317E101487618,SA274,Midlands Convention Centre (Opp),Persiaran Permai,3.067316915499,101.48761753127,1,1
N3067325E101501884,SA265,Kolej Cempaka,Jalan Sarjana 1/2,3.067325,101.501884,1,1
N3067371E101762650,KJ264,Taman Putri Jaya,Jalan Putri Jaya,3.067371,101.76265,1,1
N3067392E101489710,SA273,Komersial Seksyen 7,Persiaran Permai,3.067392,101.48971,1,1
N3067509E101713868,KL144,Flat Desa Tasik Fasa 6a (Blok 2),Jalan Tasik Selatan 20,3.067509,101.713868,1,1
N3067521E101713874,KL144,Pangsapuri Desa Tasik,Jalan Tasik Selatan 20,3.067521,101.713874,2,1
N3067552E101483797,SA312,Pangsapuri PKNS Seksyen 7 (Selatan),Persiaran Permai,3.067552,101.483797,1,1
N3067597E101487577,,Midlands Convention Centre,Persiaran Permai,3.067597,101.487577,1,1
N3067641E101773536,KJ41,Srk Batu 9,Jalan Hulu Langat,3.0676408187344,101.77353610581,2,2
N3067649E101700770,KL1308,Sri Petaling (Timur),Jalan Merah Silu,3.067649,101.70077,1,1
N3067662E101489845,SA316,Komersial Seksyen 7 (Utara),Persiaran Permai,3.067662,101.489845,2,1
N3067665E101615318,SJ553,Usj 7 (Selatan),Jalan Pjs 7/8,3.067665,101.615318,2,1
N3067680E101700770,KL1308,"Zon G, Sri Petaling (Timur)",Jalan Merah Silu,3.0676795159265,101.70077002231,1,1
N3067696E101479021,,Kawasan Industri Seksyen 7,Lorong Keluli 1c,3.067696,101.479021,1,1
N3067735E101700617,KL1336,"Zon G, Sri Petaling (Utara)",Jalan Merah Silu,3.067735,101.700617,1,1
N3067757E101580078,SJ45,Pangsapuri Ss19,Persiaran Tujuan,3.067757044987,101.58007828518,1,1
N3067759E101736270,KL2385,Damai Kasih,Persiaran Alam Damai,3.067759,101.73627,2,1
N3067819E101505616,SA266,Kolej Seroja,Jalan Sarjana 1/2,3.067819,101.505616,1,1
N3067965E101648027,,Kinrara Court,Jalan Taman Kinrara,3.067965,101.648027,2,1
N3068008E101585925,SJ716,LRT Ss18,Persiaran Jengka,3.068008,101.585925,2,1
N3068101E101615804,SJ558,PJS 7 (Utara),Jalan Pjs 7/13,3.068101,101.615804,2,1
N3068102E101493183,SA272,Pusat Kesihatan UITM,Jalan Ilmu 1/1,3.068102,101.493183,1,1
N3068334E101610586,SJ11,Sunway Lagoon Club,Jalan Lagoon Timur 9/1,3.068334,101.610586,1,1
N3068345E101684916,KL1300,SMK Seri Saujana,Jalan 2/149,3.068345,101.684916,2,1
N3068404E101771965,KL259,Pos Malaysia Bt 9,Jalan Hulu Langat,3.068404,101.771965,2,1
N3068423E101556178,SA132,Avenue Crest (Opp),Persiaran Jubli Perak,3.068423,101.556178,1,1
N3068427E101491554,SA788,UITM Shah Alam (Barat),Persiaran Kayangan,3.068427,101.491554,1,1
N3068428E101491106,SA38,UITM Shah Alam (Barat),Persiaran Kayangan,3.0684281682022,101.4911058313,1,1
N3068486E101529788,SA3,Perumahan Seksyen 11 (Opp),Persiaran Dato Menteri,3.0684856773854,101.52978798901,2,1
N3068498E101695479,KL1316,Bank Islam Sri Petaling (Opp),Jalan Merah Caga,3.068498,101.695479,2,1
N3068578E101555871,SA386,Avenue Crest,Persiaran Jubli Perak,3.068578,101.555871,2,1
N3068595E101772210,KJ53,Pejabat Pos (Caw. Serahan) Batu 9,Jalan Hulu Langat,3.068595,101.77221,1,1
N3068602E101772155,KJ53,Pos Malaysia Bt 9 (Opp),Jalan Hulu Langat,3.068602,101.772155,1,1
N3068623E101770524,KJ50,Balai Polis Bt 9,Jalan Hulu Langat,3.068623,101.770524,2,1
N3068718E101695328,KL1313,Bank Islam Sri Petaling,Jalan Merah Caga,3.068718,101.695328,1,1
N3068753E101514972,SA6,Sirim,Persiaran Dato Menteri,3.0687533794527,101.51497243083,1,1
N3068763E101529672,SA26,Perumahan Seksyen 11,Persiaran Dato Menteri,3.068762814784,101.52967162586,1,1
N3068927E101770573,KJ40,Balai Polis Bt 9 (Opp),Jalan Hulu Langat,3.0689271880417,101.77057332421,1,1
N3068953E101655050,KL1342,Menara Iip (Opp),Jalan Puchong,3.0689529989657,101.65504988486,1,2
N3068967E101515673,SA15,Taman Tasik Shah Alam,Persiaran Dato Menteri,3.068967,101.515673,2,1
N3069022E101481190,SA311,Pangsapuri PKNS Seksyen 7 (Barat),Persiaran Permai,3.0690223949782,101.48118951544,1,1
N3069055E101450715,BD191,Pasar Besar Klang,Jalan Meru,3.069055,101.450715,2,1
N3069064E101706010,KL780,Taman Castlefield,SBE,3.0690635889596,101.70600990163,2,2
N3069073E101774764,KJ258,Klinik Kesihatan Bt 9 (Opp),Jalan Hulu Langat,3.069073,101.774764,2,1
N3069101E101770260,KJ40,Balai Polis Batu 9 Cheras,Jalan Taman Suntex,3.069101,101.77026,1,1
N3069132E101706020,KL780,Taman Castlefield (Selatan),Lebuhraya Sungai Besi,3.069132,101.70602,2,1
N3069209E101450337,BD144,Taman Bunga Melor,Jalan Meru,3.069209,101.450337,1,1
N3069257E101538633,SA912,Istana Kayangan,Lebuhraya Persekutuan,3.0692566996827,101.53863339011,1,2
N3069292E101775060,KJ54,Klinik Kesihatan Batu 9,Jalan Hulu Langat,3.069292,101.77506,1,1
N3069312E101774862,KJ54,Klinik Kesihatan Bt 9,Jalan Hulu Langat,3.0693118789177,101.77486220334,1,1
N3069314E101715554,KL140,Perumahan PDRM Desa Tasik (Pintu 2),Jalan Tasik Selatan 20,3.069314,101.715554,2,1
N3069315E101715556,KL140,Flat Desa Tasik (Utara),Jalan Tasik Selatan 20,3.069314851,101.7155556,1,1
N3069358E101523919,SA4,Pos Malaysia,Persiaran Dato Menteri,3.0693575000853,101.52391904805,2,2
N3069403E101696239,KL1305,"Zon J, Sri Petaling (Utara)",Jalan Puteri Senggang,3.069403,101.696239,1,1
N3069439E101776325,KJ257,Taman Sri Melaka,Jalan Hulu Langat,3.0694391378586,101.77632489573,2,1
N3069452E101705540,KL785,Taman Castlefield (Utara),Lebuhraya Sungai Besi,3.069452,101.70554,1,1
N3069478E101593363,SJ65,Kompleks 3k,Persiaran Kewajipan,3.0694781431665,101.59336344858,2,1
N3069518E101705575,KL785,Taman Castlefield,SBE,3.069518,101.705575,1,2
N3069572E101696299,KL1306,"Zon J, Bandar Baru Sri Petaling (Utara)",Jalan Puteri Senggang,3.069572,101.696299,1,1
N3069583E101699355,KL1304,"Zon H, Sri Petaling (Utara)",Jalan Puteri Senggang,3.069583,101.699355,1,1
N3069686E101592848,SJ636,Kompleks 3k (Opp),Persiaran Kewajipan,3.069686,101.592848,1,1
N3069724E101776910,KJ55,Taman Sri Melaka Batu 9,Jalan Hulu Langat,3.069724,101.77691,1,1
N3069741E101699385,KL1307,"Zon H, Bandar Baru Sri Petaling (Utara)",Jalan Puteri Senggang,3.069741,101.699385,1,1
N3069860E101715702,KL145,Flat Desa Tasik (Utara),Jalan Tasik Selatan 20,3.0698601321722,101.71570242832,2,1
N3069871E101769157,KJ39,SK Bt 9 (Opp),Jalan Taman Suntex,3.0698709985358,101.76915729009,2,1
N3069895E101715701,KL145,Apartment Desa Tasik Fasa 1a,Jalan Tasik Selatan 20,3.069895,101.715701,1,1
N3069983E101656166,KL1343,OUG Parklane (Opp),Jalan Puchong,3.0699834974841,101.65616583845,1,2
N3070032E101525336,,Vista Alam Apartment,Persiaran Damai,3.070032,101.525336,2,1
N3070078E101525623,,Vista Alam Apartment (Opp),Persiaran Damai,3.070078,101.525623,1,1
N3070105E101779293,KJ256,Langat Jaya Condominium,Jalan Hulu Langat,3.0701051471868,101.77929295802,2,1
N3070330E101685821,KL2540,Perumahan Zone N 149k (Utara),Jalan 2/149,3.07033,101.685821,2,1
N3070424E101768745,KJ39,S.r.k. Batu 9 Cheras (Opp),Jalan Taman Suntex,3.070424,101.768745,1,1
N3070485E101768744,KJ39,SK Bt 9 (Opp),Jalan Taman Suntex,3.070484956708,101.76874376578,1,1
N3070514E101656767,KL1353,OUG Parklane,Jalan Puchong,3.070513914108,101.65676696837,2,2
N3070554E101491641,SA36,Hospital Shah Alam (Opp),Persiaran Kayangan,3.070554,101.491641,1,1
N3070563E101780050,KJ56,Kg. Bkt. Raya,Jalan Hulu Langat,3.070563,101.78005,1,1
N3070588E101749928,KL415,SRA Al-Mubaraqah (Opp),Jalan 1/144a,3.0705880555475,101.74992788236,2,1
N3070607E101615779,SJ559,Sunway Court (Opp),Jalan Pjs 7/13,3.070607,101.615779,2,1
N3070612E101481918,SA310,Masjid Seksyen 7 (Opp),Persiaran Bestari,3.070612,101.481918,1,1
N3070636E101780163,KJ56,Kampung Bkt Raya,Jalan Hulu Langat,3.0706363290665,101.78016330768,1,1
N3070673E101496983,SA271,Dataran Cendekia,Jalan Ilmu 1/1,3.070673,101.496983,1,1
N3070768E101503583,SA943,Dataran Tuanku Fauziah,Jalan Ilmu 1/1,3.070768,101.503583,1,1
N3070787E101683416,KL1238,Perumahan Sri Petaling,Jalan Mesra Ria,3.070787,101.683416,2,1
N3070854E101504336,SA8,UITM Pintu Utama,Persiaran Institut,3.0708541927405,101.50433564815,1,1
N3070915E101481712,SA283,Masjid Seksyen 7,Persiaran Bestari,3.070915,101.481712,1,1
N3070930E101537766,SA1,Lotus Extra Shah Alam (Opp),Persiaran Kayangan,3.0709296781301,101.53776620702,2,1
N3071098E101538111,SA49,Lotus Extra Shah Alam,Persiaran Kayangan,3.0710976180483,101.53811056681,1,1
N3071129E101651640,KL1372,1k Tricourt,Jalan Taman Seri Sentosa,3.0711292077064,101.65163999894,1,1
